datetime,temp,precip,humidity,windspeed,cloudcover,month,day_of_week,is_weekend,season,temp_range,day_length,is_clear,is_rainy,is_cloudy,is_snowy,has_precipitation,month_sin,month_cos,day_of_week_sin,day_of_week_cos,temp_rolling_7d,temp_max_7d,temp_min_7d,precip_sum_7d,humidity_rolling_7d,hot,cold,heavy_precipitation,day_of_year_sin,day_of_year_cos
2024-02-01,19.0,0.0,68.1,14.8,14.8,2,3,0,Winter,12.8,11.136666666666667,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,18.871428571428574,20.0,17.3,0.0,58.271428571428565,0,0,0,0.5234156073655503,0.8520775211013093
2024-02-02,20.0,0.0,64.0,9.4,21.4,2,4,0,Winter,13.899999999999999,11.153888888888888,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,19.25714285714286,20.0,18.1,0.0,59.814285714285724,0,0,0,0.5380051715382996,0.8429415373547828
2024-02-03,21.0,0.0,59.3,16.6,7.0,2,5,1,Winter,14.3,11.171388888888888,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,19.671428571428574,21.0,18.8,0.0,60.51428571428571,0,0,0,0.5524353131676196,0.8335557718385699
2024-02-04,22.6,0.0,56.1,16.6,14.5,2,6,1,Winter,14.5,11.189166666666667,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,20.042857142857144,22.6,18.8,0.0,60.957142857142856,0,0,0,0.5667017562911176,0.8239230057575542
2024-02-05,22.1,0.0,61.3,16.6,7.8,2,0,0,Winter,13.0,11.206944444444444,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,20.400000000000002,22.6,18.8,0.0,61.51428571428572,0,0,0,0.5808002734538009,0.8140460935082178
2024-02-06,20.4,0.0,67.0,14.8,1.9,2,1,0,Winter,14.0,11.225277777777778,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20.557142857142857,22.6,18.8,0.0,62.771428571428565,0,0,0,0.5947266869607634,0.8039279618328213
2024-02-07,19.7,0.0,69.7,16.6,24.3,2,2,0,Winter,12.3,11.243611111111111,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,20.685714285714287,22.6,19.0,0.0,63.642857142857146,0,0,0,0.6084768701151261,0.7935716089521474
2024-02-08,17.1,0.0,57.4,20.5,21.8,2,3,0,Winter,10.0,11.262222222222222,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,20.414285714285715,22.6,17.1,0.0,62.11428571428571,0,1,0,0.6220467484408675,0.7829801036770629
2024-02-09,18.0,0.0,48.3,18.4,5.3,2,4,0,Winter,14.0,11.28111111111111,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,20.12857142857143,22.6,17.1,0.0,59.87142857142857,0,1,0,0.6354323008901774,0.7721565844991642
2024-02-10,19.0,0.0,52.4,18.4,23.0,2,5,1,Winter,14.600000000000001,11.3,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,19.842857142857145,22.6,17.1,0.0,58.885714285714286,0,0,0,0.6486295610349814,0.7611042586607747
2024-02-11,18.8,0.0,58.9,25.9,29.3,2,6,1,Winter,12.0,11.319444444444445,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,19.3,22.1,17.1,0.0,59.285714285714285,0,0,0,0.6616346182422783,0.7498264012045686
2024-02-12,20.3,0.0,62.3,18.4,40.6,2,0,0,Winter,16.2,11.338611111111112,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,19.042857142857144,20.4,17.1,0.0,59.42857142857142,0,0,0,0.6744436188329455,0.7383263540031065
2024-02-13,20.3,0.0,67.7,14.8,52.2,2,1,0,Winter,12.0,11.358055555555556,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,19.02857142857143,20.3,17.1,0.0,59.52857142857143,0,0,0,0.6870527672236669,0.7266075247685656
2024-02-14,20.9,0.0,62.5,11.2,35.1,2,2,0,Winter,13.0,11.377777777777778,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,19.2,20.9,17.1,0.0,58.5,0,0,0,0.6994583270516471,0.7146733860429609
2024-02-15,21.1,0.0,58.8,24.1,10.5,2,3,0,Winter,12.2,11.397777777777778,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,19.771428571428572,21.1,18.0,0.0,58.699999999999996,0,0,0,0.7116566222817746,0.702527474169157
2024-02-16,22.1,0.0,56.3,20.5,6.1,2,4,0,Winter,14.100000000000001,11.417777777777777,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,20.357142857142858,22.1,18.8,0.0,59.84285714285714,0,0,0,0.7236440382959124,0.6901733882429719
2024-02-17,23.6,0.0,55.1,14.8,18.3,2,5,1,Winter,17.0,11.4375,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,21.014285714285712,23.6,18.8,0.0,60.228571428571435,0,0,0,0.7354170229639855,0.6776147890466889
2024-02-18,24.1,0.0,51.4,14.8,24.3,2,6,1,Winter,15.5,11.458055555555555,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,21.771428571428572,24.1,20.3,0.0,59.15714285714285,0,0,0,0.7469720876965552,0.6648553979642865
2024-02-19,23.1,0.0,43.7,22.3,18.0,2,0,0,Winter,15.0,11.478333333333333,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,22.171428571428574,24.1,20.3,0.0,56.5,0,0,0,0.7583058084785625,0.6518989958787126
2024-02-20,22.9,0.0,46.6,24.1,10.8,2,1,0,Winter,14.399999999999999,11.498611111111112,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,22.542857142857144,24.1,20.9,0.0,53.48571428571428,0,0,0,0.7694148268839378,0.6387494220515272
2024-02-21,21.2,0.0,55.9,27.7,21.7,2,2,0,Winter,11.0,11.519444444444444,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,22.585714285714285,24.1,21.1,0.0,52.54285714285714,0,0,0,0.7802958510707755,0.6254105729852463
2024-02-22,20.2,0.0,59.9,18.4,27.5,2,3,0,Winter,13.2,11.54,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,22.457142857142856,24.1,20.2,0.0,52.7,0,0,0,0.7909456567567772,0.6118864012687243
2024-02-23,20.1,0.0,50.6,11.2,10.9,2,4,0,Winter,14.0,11.560833333333333,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,22.171428571428574,24.1,20.1,0.0,51.885714285714286,0,0,0,0.8013610881746766,0.5981809144059164
2024-02-24,20.3,0.0,47.2,14.8,8.6,2,5,1,Winter,15.899999999999999,11.581944444444444,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,21.7,24.1,20.1,0.0,50.75714285714285,0,0,0,0.8115390590073611,0.5842981736283683
2024-02-25,20.1,0.0,44.2,27.7,6.7,2,6,1,Winter,16.0,11.603055555555555,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,21.12857142857143,23.1,20.1,0.0,49.728571428571435,0,0,0,0.8214765533024142,0.5702422926917871
2024-02-26,20.8,0.0,52.1,27.7,51.9,2,0,0,Winter,13.0,11.624166666666667,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,20.8,22.9,20.1,0.0,50.92857142857143,0,0,0,0.8311706263658079,0.5560174366570446
2024-02-27,24.2,0.0,63.7,24.1,38.9,2,1,0,Winter,11.400000000000002,11.645277777777778,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20.985714285714288,24.2,20.1,0.0,53.371428571428574,0,0,0,0.8406184056344782,0.5416278206559814
2024-02-28,22.9,0.0,57.8,21.4,4.4,2,2,0,Winter,15.2,11.666666666666666,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,21.228571428571428,24.2,20.1,0.0,53.642857142857146,0,0,0,0.8498170915275278,0.5270777086423722
2024-02-29,25.0,0.0,49.5,24.1,6.4,2,3,0,Winter,15.299999999999997,11.687777777777777,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,21.914285714285715,25.0,20.1,0.0,52.15714285714285,0,0,0,0.8587639582758029,0.5123714121284237
2024-03-01,25.8,2.0,50.8,25.9,27.1,3,4,0,Spring,16.5,11.709444444444445,0,1,1,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,22.728571428571428,25.8,20.1,2.0,52.18571428571429,0,0,0,0.8674563547295968,0.49751328890718066
2024-03-02,24.8,0.0,54.2,22.3,39.5,3,5,1,Spring,13.0,11.730555555555556,0,0,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,23.371428571428574,25.8,20.1,2.0,53.18571428571429,0,0,0,0.8758917051442429,0.48250774176121847
2024-03-03,20.5,0.0,57.1,25.9,35.7,3,6,1,Spring,11.9,11.7525,0,0,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,23.428571428571427,25.8,20.5,2.0,55.028571428571425,0,0,0,0.8840675099433636,0.46735921715800227
2024-03-04,18.3,0.0,39.9,13.0,10.3,3,0,0,Spring,17.0,11.773888888888889,1,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,23.071428571428573,25.8,18.3,2.0,53.285714285714285,0,0,0,0.8919813464595485,0.45207220393230435
2024-03-05,21.2,0.0,38.7,22.3,0.0,3,1,0,Spring,18.0,11.795555555555556,1,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,22.642857142857142,25.8,18.3,2.0,49.714285714285715,0,0,0,0.8996308696522433,0.43665123195606403
2024-03-06,22.0,0.0,41.6,18.4,4.3,3,2,0,Spring,19.0,11.817222222222222,1,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,22.514285714285716,25.8,18.3,2.0,47.4,0,0,0,0.9070138128026359,0.4211008707960896
2024-03-07,22.7,0.0,40.3,13.0,6.8,3,3,0,Spring,16.2,11.839166666666667,1,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,22.185714285714287,25.8,18.3,2.0,46.08571428571429,0,0,0,0.9141279881853337,0.40542572835999735
2024-03-08,22.3,0.0,38.8,14.8,0.0,3,4,0,Spring,19.0,11.860833333333334,1,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,21.685714285714287,24.8,18.3,0.0,44.371428571428574,0,0,0,0.9209712877166346,0.38963044953078796
2024-03-09,23.2,0.0,37.7,24.1,0.2,3,5,1,Spring,19.0,11.8825,1,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,21.457142857142856,23.2,18.3,0.0,42.01428571428572,0,0,0,0.9275416835791966,0.37371971479046906
2024-03-10,23.8,0.0,39.6,24.1,11.6,3,6,1,Spring,18.5,11.904444444444444,1,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,21.928571428571427,23.8,18.3,0.0,39.51428571428572,0,0,0,0.9338372288229252,0.35769823883312546
2024-03-11,25.1,0.0,40.8,14.8,0.5,3,0,0,Spring,18.200000000000003,11.926388888888889,1,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,22.9,25.1,21.2,0.0,39.642857142857146,0,0,0,0.9398560579418954,0.3415707691678556
2024-03-12,25.4,0.0,40.5,14.8,0.0,3,1,0,Spring,15.0,11.948333333333334,1,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,23.5,25.4,22.0,0.0,39.9,0,0,0,0.9455963874271426,0.3253420847119801
2024-03-13,24.7,0.0,38.2,18.4,0.0,3,2,0,Spring,17.0,11.970277777777778,1,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,23.885714285714283,25.4,22.3,0.0,39.41428571428571,0,0,0,0.9510565162951535,0.30901699437494745
2024-03-14,24.5,0.0,38.9,16.6,0.0,3,3,0,Spring,15.0,11.992222222222223,1,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,24.142857142857142,25.4,22.3,0.0,39.214285714285715,0,0,0,0.9562348265919056,0.29260033563334836
2024-03-15,24.3,0.0,38.2,14.8,1.3,3,4,0,Spring,19.0,12.014166666666666,1,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,24.428571428571427,25.4,23.2,0.0,39.128571428571426,0,0,0,0.9611297838723007,0.27609697309746883
2024-03-16,25.9,0.0,37.6,23.5,8.0,3,5,1,Spring,15.399999999999999,12.036111111111111,1,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,24.814285714285717,25.9,23.8,0.0,39.114285714285714,0,0,0,0.9657399376548549,0.2595117970697999
2024-03-17,26.3,0.0,36.4,25.9,9.0,3,6,1,Spring,15.0,12.058333333333334,1,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,25.17142857142857,26.3,24.3,0.0,38.65714285714286,0,0,0,0.970063921851507,0.2428497220959356
2024-03-18,25.8,0.0,38.7,14.8,14.5,3,0,0,Spring,13.0,12.080277777777777,1,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,25.271428571428572,26.3,24.3,0.0,38.357142857142854,0,0,0,0.9741004551724205,0.22611568550828828
2024-03-19,25.5,0.0,29.9,14.8,0.1,3,1,0,Spring,15.0,12.102222222222222,1,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,25.285714285714285,26.3,24.3,0.0,36.84285714285714,0,0,0,0.9778483415056568,0.20931464596304847
2024-03-20,25.8,0.0,28.3,16.6,4.5,3,2,0,Spring,18.1,12.124166666666667,1,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,25.442857142857147,26.3,24.3,0.0,35.42857142857143,0,0,0,0.9813064702716093,0.19245158197082998
2024-03-21,26.0,0.0,28.4,13.0,24.9,3,3,0,Spring,19.299999999999997,12.145833333333334,0,0,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,25.657142857142862,26.3,24.3,0.0,33.92857142857143,0,0,0,0.9844738167520922,0.1755314904214282
2024-03-22,27.2,0.0,28.0,16.6,11.4,3,4,0,Spring,18.0,12.168055555555556,1,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,26.071428571428573,27.2,25.5,0.0,32.471428571428575,0,0,0,0.9873494423939864,0.15855938510313478
2024-03-23,27.7,0.0,28.0,16.6,13.8,3,5,1,Spring,17.1,12.19,1,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,26.328571428571426,27.7,25.5,0.0,31.099999999999998,0,0,0,0.989932495087353,0.141540295217043
2024-03-24,28.2,0.0,34.1,20.5,32.4,3,6,1,Spring,13.5,12.211944444444445,0,0,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,26.6,28.2,25.5,0.0,30.771428571428576,0,0,0,0.9922222094179323,0.12447926388678915
2024-03-25,28.1,0.0,33.4,14.8,15.6,3,0,0,Spring,17.299999999999997,12.233611111111111,1,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,26.928571428571427,28.2,25.5,0.0,30.014285714285712,0,0,0,0.994217906893952,0.10738134666416309
2024-03-26,29.4,0.0,30.7,14.8,33.9,3,1,0,Spring,17.0,12.255833333333333,0,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,27.485714285714288,29.4,25.8,0.0,30.12857142857143,0,0,0,0.995918996147179,0.09025161003104117
2024-03-27,30.3,0.0,31.0,14.8,27.4,3,2,0,Spring,16.0,12.2775,0,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,28.128571428571426,30.3,26.0,0.0,30.514285714285716,0,0,0,0.9973249731081555,0.07309512989807777
2024-03-28,30.3,0.0,35.5,13.0,36.3,3,3,0,Spring,17.0,12.299444444444445,0,0,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,28.74285714285714,30.3,27.2,0.0,31.52857142857143,0,0,0,0.9984354211555643,0.055916990100603484
2024-03-29,28.9,0.2,41.3,13.0,40.8,3,4,0,Spring,15.0,12.321111111111112,0,1,1,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,28.985714285714288,30.3,27.7,0.2,33.42857142857143,0,0,0,0.9992500112396835,0.03872228089217446
2024-03-30,29.5,0.0,39.4,14.8,48.1,3,5,1,Spring,13.0,12.343055555555555,0,0,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,29.242857142857144,30.3,28.1,0.2,35.05714285714286,0,0,0,0.9997685019798909,0.021516097436222254
