Datetime,Temperature,Feels Like,Dew,Humidity,Precipitation,Snow Value,Snow Depth,Wind Gust,Wind Speed,Wind Direction,Cloud Cover,Visibility,Solar Radiation,Solar Energy,UV Index,Hour,Clear,Cloudy,Fog,Partly Cloudy,Rain,Snow,Wind
2024-01-13 14:00:00,0.22138228941684668,0.25,0.2822085889570552,0.5223717715532921,0.0,0.0,0.0,0.6762589928057553,0.5291095890410958,0.7111111111111111,0.907,0.6610878661087866,0.07305034550839092,0.08333333333333333,0.1,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 15:00:00,0.2127429805615551,0.234251968503937,0.24171779141104294,0.3968715896689705,0.0,0.0,0.0,0.6642685851318945,0.6780821917808219,0.7361111111111112,0.788,0.6610878661087866,0.05725567620927936,0.05555555555555556,0.1,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-13 16:00:00,0.20734341252699784,0.2263779527559055,0.2,0.2779192433612223,0.0,0.0,0.0,0.6858513189448441,0.6969178082191781,0.7472222222222222,0.6729999999999999,0.6610878661087866,0.05923000987166831,0.05555555555555556,0.1,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-13 17:00:00,0.1965442764578834,0.21751968503937008,0.18282208588957055,0.2610646295622651,0.0,0.0,0.0,0.7170263788968825,0.6113013698630138,0.7416666666666667,0.737,0.6610878661087866,0.0,0.0,0.0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-13 18:00:00,0.18682505399568036,0.20275590551181102,0.1754601226993865,0.26918879592579115,0.0,0.0,0.0,0.8105515587529974,0.6883561643835616,0.7333333333333334,0.907,0.6610878661087866,0.0,0.0,0.0,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 19:00:00,0.1781857451403888,0.19291338582677164,0.16932515337423312,0.27670668121741243,0.0,0.0,0.0,0.7446043165467625,0.6626712328767124,0.7611111111111112,0.907,0.6610878661087866,0.0,0.0,0.0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 20:00:00,0.16198704103671707,0.17716535433070865,0.16687116564417176,0.3247241421122833,0.0,0.0,0.0,0.6918465227817746,0.5616438356164383,0.7472222222222222,0.5,0.6610878661087866,0.0,0.0,0.0,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-13 21:00:00,0.15658747300215983,0.16141732283464566,0.1558282208588957,0.3067782223838972,0.0,0.0,0.0,0.7553956834532374,0.773972602739726,0.75,0.907,0.6610878661087866,0.0,0.0,0.0,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 22:00:00,0.15010799136069114,0.1594488188976378,0.15460122699386503,0.3238753486116164,0.0,0.0,0.0,0.6594724220623501,0.6455479452054794,0.7138888888888889,0.737,0.6610878661087866,0.0,0.0,0.0,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-13 23:00:00,0.14254859611231102,0.15551181102362205,0.14478527607361963,0.31599369467685223,0.0,0.0,0.0,0.645083932853717,0.5342465753424657,0.7416666666666667,0.907,0.6610878661087866,0.0,0.0,0.0,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 00:00:00,0.13606911447084236,0.15059055118110237,0.14723926380368096,0.345701467200194,0.0,0.0,0.0,0.5851318944844124,0.4914383561643835,0.7416666666666667,0.5,0.6610878661087866,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 01:00:00,0.132829373650108,0.14173228346456693,0.14723926380368096,0.3579483448526737,0.0,0.0,0.0,0.6330935251798561,0.5873287671232876,0.7444444444444445,0.273,0.6610878661087866,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 02:00:00,0.13066954643628512,0.140748031496063,0.1521472392638037,0.3860797865890626,0.0,0.0,0.0,0.5635491606714628,0.5393835616438356,0.7333333333333334,0.228,0.6610878661087866,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 03:00:00,0.12958963282937366,0.1437007874015748,0.14355828220858896,0.3578270886382927,0.0,0.0,0.0,0.5575539568345323,0.47431506849315064,0.7083333333333334,0.228,0.6610878661087866,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 04:00:00,0.12742980561555076,0.140748031496063,0.14723926380368096,0.3790469261549654,0.0,0.0,0.0,0.6247002398081535,0.4794520547945205,0.7083333333333334,0.228,0.6610878661087866,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 05:00:00,0.12419006479481642,0.14566929133858267,0.1558282208588957,0.4270643870498363,0.0,0.0,0.0,0.3501199040767386,0.35787671232876705,0.65,0.228,0.6610878661087866,0.0,0.0,0.0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 06:00:00,0.12419006479481642,0.14173228346456693,0.1619631901840491,0.45337698557051054,0.0,0.0,0.0,0.5047961630695443,0.398972602739726,0.6666666666666667,0.228,0.6610878661087866,0.0,0.0,0.0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 07:00:00,0.12203023758099353,0.140748031496063,0.16932515337423312,0.4948466108888081,0.0,0.0,0.0,0.37170263788968827,0.3818493150684931,0.6555555555555556,0.228,0.6610878661087866,0.0,0.0,0.0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
