datetime,temp,precip,humidity,windspeed,cloudcover,month,day_of_week,is_weekend,season,temp_range,day_length,is_clear,is_rainy,is_cloudy,is_snowy,has_precipitation,month_sin,month_cos,day_of_week_sin,day_of_week_cos
2024-08-19,27.3,0.0,79.1,13.0,42.5,8,0,0,Summer,9.0,12.83611111111111,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2024-08-20,26.0,56.0,85.0,18.4,62.4,8,1,0,Summer,8.0,12.816666666666666,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2024-08-21,25.8,11.0,85.9,27.7,72.0,8,2,0,Summer,7.300000000000001,12.796944444444444,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2024-08-22,27.0,0.0,82.2,11.2,78.6,8,3,0,Summer,8.3,12.777222222222223,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2024-08-23,24.2,80.0,92.1,16.6,93.6,8,4,0,Summer,4.0,12.7575,0,1,0,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2024-08-24,24.6,97.0,91.4,14.8,92.4,8,5,1,Summer,4.0,12.737222222222222,0,1,0,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2024-08-25,23.6,24.0,93.1,24.1,95.4,8,6,1,Summer,2.1000000000000014,12.7175,0,1,0,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2024-08-26,23.1,12.0,92.5,21.8,91.3,8,0,0,Summer,2.1999999999999993,12.696944444444444,0,1,0,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2024-08-27,24.4,6.0,84.6,25.9,67.5,8,1,0,Summer,7.0,12.676666666666666,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2024-08-28,24.2,0.2,85.5,19.5,71.5,8,2,0,Summer,6.100000000000001,12.65638888888889,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2024-08-29,25.5,0.0,81.3,22.3,60.9,8,3,0,Summer,8.3,12.635833333333334,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2024-08-30,25.3,11.0,83.2,9.4,64.0,8,4,0,Summer,7.199999999999999,12.615277777777777,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2024-08-31,25.2,7.0,86.2,14.8,58.5,8,5,1,Summer,7.899999999999999,12.594722222222222,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2024-09-01,24.9,23.0,88.9,16.6,79.4,9,6,1,Fall,6.0,12.573611111111111,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2024-09-02,24.8,9.0,91.4,13.0,87.6,9,0,0,Fall,6.0,12.553055555555556,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0
2024-09-03,25.4,2.0,91.0,9.4,87.4,9,1,0,Fall,5.0,12.531944444444445,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2024-09-04,25.0,1.5,87.8,18.4,77.4,9,2,0,Fall,4.300000000000001,12.511111111111111,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2024-09-05,25.2,0.0,85.2,20.5,62.4,9,3,0,Fall,6.699999999999999,12.49,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2024-09-06,24.5,10.0,89.8,20.5,78.1,9,4,0,Fall,5.199999999999999,12.46888888888889,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2024-09-07,25.4,0.0,86.4,16.2,77.5,9,5,1,Fall,7.0,12.447777777777778,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2024-09-08,25.2,0.0,86.5,20.5,71.6,9,6,1,Fall,6.5,12.426388888888889,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2024-09-09,24.9,0.6,88.7,15.8,75.4,9,0,0,Fall,7.300000000000001,12.405277777777778,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0
2024-09-10,25.2,3.0,88.8,20.5,78.0,9,1,0,Fall,6.0,12.383888888888889,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2024-09-11,24.4,0.6,90.7,22.3,87.8,9,2,0,Fall,3.1999999999999993,12.3625,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2024-09-12,24.6,0.0,86.8,25.9,77.1,9,3,0,Fall,4.0,12.341111111111111,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2024-09-13,24.1,0.0,84.1,20.5,60.8,9,4,0,Fall,7.0,12.319722222222222,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2024-09-14,23.9,0.1,80.8,22.3,54.9,9,5,1,Fall,9.399999999999999,12.298333333333334,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2024-09-15,24.5,0.0,77.9,13.0,43.9,9,6,1,Fall,11.0,12.276666666666667,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2024-09-16,24.8,0.0,78.8,16.6,38.9,9,0,0,Fall,9.600000000000001,12.255277777777778,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2024-09-17,24.6,0.0,78.6,12.7,53.6,9,1,0,Fall,9.100000000000001,12.233611111111111,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2024-09-18,25.0,5.0,80.7,16.9,77.2,9,2,0,Fall,8.0,12.211944444444445,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2024-09-19,25.9,0.0,80.1,18.4,42.0,9,3,0,Fall,10.0,12.190555555555555,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2024-09-20,26.2,0.0,79.6,14.8,36.5,9,4,0,Fall,10.0,12.168888888888889,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2024-09-21,26.7,0.0,79.9,14.8,35.9,9,5,1,Fall,11.0,12.1475,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2024-09-22,27.9,6.0,77.1,14.8,55.0,9,6,1,Fall,11.0,12.125555555555556,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2024-09-23,26.1,5.0,84.1,20.5,66.9,9,0,0,Fall,9.299999999999997,12.10388888888889,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0
2024-09-24,25.7,14.0,86.4,20.5,63.1,9,1,0,Fall,10.0,12.082222222222223,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2024-09-25,25.6,8.0,89.1,20.5,68.6,9,2,0,Fall,9.0,12.060833333333333,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2024-09-26,25.0,24.0,89.7,14.8,73.2,9,3,0,Fall,8.0,12.03888888888889,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2024-09-27,24.8,19.0,89.8,13.0,84.9,9,4,0,Fall,5.100000000000001,12.0175,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2024-09-28,24.4,15.0,90.2,13.0,76.2,9,5,1,Fall,4.0,11.995833333333334,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2024-09-29,24.8,11.0,90.9,16.6,76.1,9,6,1,Fall,6.300000000000001,11.974166666666667,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2024-09-30,25.4,0.0,87.2,11.2,61.6,9,0,0,Fall,8.0,11.9525,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2024-10-01,26.6,0.0,79.6,10.3,40.4,10,1,0,Fall,11.0,11.931111111111111,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-02,28.0,0.0,75.1,9.4,37.2,10,2,0,Fall,11.100000000000001,11.909444444444444,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-10-03,27.0,0.0,78.2,16.2,38.5,10,3,0,Fall,8.399999999999999,11.887777777777778,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2024-10-04,26.1,0.0,79.0,14.8,27.8,10,4,0,Fall,10.0,11.866388888888888,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-05,25.7,0.0,76.0,11.2,15.4,10,5,1,Fall,11.0,11.845,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-06,26.2,0.0,69.5,13.0,20.6,10,6,1,Fall,11.600000000000001,11.823611111111111,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-07,27.1,0.0,63.2,13.0,17.7,10,0,0,Fall,11.399999999999999,11.802222222222222,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-08,27.6,0.0,59.6,16.6,22.6,10,1,0,Fall,11.0,11.780555555555555,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-09,26.1,0.3,69.5,16.6,57.8,10,2,0,Fall,8.5,11.759444444444444,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-10-10,25.4,0.4,77.4,14.8,64.4,10,3,0,Fall,9.100000000000001,11.738055555555556,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2024-10-11,24.7,2.0,81.3,22.3,70.9,10,4,0,Fall,8.3,11.716944444444444,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-12,25.0,2.4,79.1,20.5,63.8,10,5,1,Fall,8.0,11.695833333333333,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-13,25.3,3.0,83.0,16.1,68.6,10,6,1,Fall,9.0,11.674722222222222,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-14,24.8,5.0,86.5,25.1,66.5,10,0,0,Fall,9.3,11.653888888888888,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-15,25.1,1.0,83.4,13.0,54.6,10,1,0,Fall,10.0,11.632777777777777,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-16,26.5,0.0,61.7,16.6,33.4,10,2,0,Fall,11.0,11.611944444444445,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-10-17,26.4,0.0,70.6,14.8,28.7,10,3,0,Fall,12.200000000000003,11.591111111111111,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2024-10-18,26.5,0.0,68.3,18.4,64.6,10,4,0,Fall,7.399999999999999,11.570555555555556,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-19,26.5,1.2,70.9,20.5,62.4,10,5,1,Fall,10.600000000000001,11.55,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-20,24.8,0.0,81.5,13.0,56.8,10,6,1,Fall,7.899999999999999,11.529444444444444,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-21,26.2,0.0,72.3,7.3,26.1,10,0,0,Fall,11.100000000000001,11.509166666666667,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-22,25.3,4.0,75.1,25.9,39.8,10,1,0,Fall,10.0,11.488611111111112,0,1,1,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-23,25.5,0.0,69.2,11.2,19.9,10,2,0,Fall,12.2,11.468333333333334,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-10-24,24.5,0.0,57.6,9.4,10.0,10,3,0,Fall,12.7,11.448611111111111,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2024-10-25,24.4,0.0,54.7,13.0,14.0,10,4,0,Fall,15.5,11.428611111111111,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-26,26.1,0.0,47.5,14.8,7.3,10,5,1,Fall,16.4,11.408888888888889,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-27,25.9,0.0,50.8,14.8,3.1,10,6,1,Fall,15.399999999999999,11.389166666666666,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-28,25.6,0.0,53.3,13.0,5.1,10,0,0,Fall,15.299999999999997,11.369722222222222,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-29,26.4,0.0,56.5,9.4,1.8,10,1,0,Fall,13.200000000000003,11.350277777777778,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-30,26.3,0.0,54.4,14.8,1.5,10,2,0,Fall,14.299999999999997,11.331111111111111,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-10-31,26.1,0.0,52.3,14.8,0.2,10,3,0,Fall,15.5,11.311944444444444,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2024-11-01,26.8,0.0,47.2,9.4,0.1,11,4,0,Fall,13.200000000000003,11.293055555555556,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-02,26.3,0.0,48.5,9.4,0.1,11,5,1,Fall,15.0,11.274444444444445,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-03,25.9,0.0,51.1,11.7,8.8,11,6,1,Fall,13.299999999999997,11.255833333333333,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-04,25.7,0.0,49.4,11.2,0.3,11,0,0,Fall,13.400000000000002,11.2375,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-05,25.2,0.0,45.6,16.6,0.0,11,1,0,Fall,15.899999999999999,11.219444444444445,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-06,25.0,0.0,46.7,18.4,0.0,11,2,0,Fall,13.5,11.20138888888889,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2024-11-07,25.0,0.0,53.2,9.4,1.3,11,3,0,Fall,13.5,11.18388888888889,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2024-11-08,25.3,0.0,53.7,13.0,2.3,11,4,0,Fall,12.8,11.16638888888889,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-09,24.5,0.0,52.4,13.0,1.3,11,5,1,Fall,14.399999999999999,11.149166666666666,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-10,24.6,0.0,51.6,22.3,0.4,11,6,1,Fall,12.8,11.131944444444445,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-11,23.9,0.0,56.8,14.8,1.6,11,0,0,Fall,13.100000000000001,11.115277777777777,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-12,23.3,0.0,59.5,11.2,4.5,11,1,0,Fall,14.2,11.098888888888888,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-13,22.9,0.0,58.3,13.0,0.8,11,2,0,Fall,13.2,11.0825,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2024-11-14,22.7,0.0,57.0,11.2,1.3,11,3,0,Fall,13.7,11.066666666666666,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2024-11-15,22.8,0.0,54.9,7.6,5.1,11,4,0,Fall,13.3,11.050833333333333,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-16,22.4,0.0,55.3,9.4,1.2,11,5,1,Fall,14.3,11.035277777777777,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-17,22.4,0.0,53.4,16.6,0.0,11,6,1,Fall,13.3,11.020277777777778,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-18,21.4,0.0,57.0,11.2,0.3,11,0,0,Fall,13.0,11.005555555555556,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-19,20.8,0.0,57.8,16.6,6.6,11,1,0,Fall,11.0,10.991111111111111,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-20,20.0,0.0,52.2,13.0,1.2,11,2,0,Fall,14.0,10.976944444444445,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2024-11-21,19.4,0.0,54.3,13.0,0.0,11,3,0,Fall,13.0,10.963333333333333,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2024-11-22,19.2,0.0,54.9,13.0,1.3,11,4,0,Fall,14.2,10.949722222222222,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-23,19.5,0.0,56.0,11.2,1.3,11,5,1,Fall,15.0,10.936666666666667,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-24,19.9,0.0,60.7,11.2,1.8,11,6,1,Fall,14.0,10.92361111111111,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-25,20.2,0.0,54.0,14.8,7.4,11,0,0,Fall,14.0,10.911666666666667,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-26,19.9,0.0,52.5,14.8,0.1,11,1,0,Fall,15.0,10.899444444444445,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-27,20.0,0.0,52.3,14.8,0.0,11,2,0,Fall,14.9,10.887777777777778,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2024-11-28,19.3,0.0,56.7,22.3,0.2,11,3,0,Fall,12.0,10.876666666666667,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2024-11-29,18.2,0.0,54.7,18.4,0.0,11,4,0,Fall,11.100000000000001,10.865555555555556,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-30,18.0,0.0,57.2,22.3,2.1,11,5,1,Fall,12.3,10.855555555555556,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-12-01,17.8,0.0,62.0,20.5,53.4,12,6,1,Winter,14.0,10.845277777777778,0,0,1,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-02,19.3,0.0,57.5,16.6,24.2,12,0,0,Winter,14.600000000000001,10.835833333333333,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-03,22.0,0.0,54.0,14.4,22.6,12,1,0,Winter,13.0,10.826666666666666,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-04,21.7,0.0,59.3,14.8,36.6,12,2,0,Winter,9.0,10.818055555555556,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2024-12-05,22.5,0.0,60.3,13.0,27.3,12,3,0,Winter,14.100000000000001,10.809722222222222,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2024-12-06,21.5,0.0,63.1,16.1,22.3,12,4,0,Winter,12.0,10.801944444444445,0,0,1,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-07,20.8,0.0,63.0,13.0,13.9,12,5,1,Winter,13.100000000000001,10.794722222222223,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-08,19.4,0.0,62.8,11.2,4.3,12,6,1,Winter,13.600000000000001,10.788055555555555,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-09,16.7,0.0,48.4,14.8,2.5,12,0,0,Winter,11.0,10.781666666666666,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-10,15.2,0.0,52.3,24.1,5.4,12,1,0,Winter,12.3,10.775833333333333,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-11,15.8,0.0,56.8,14.8,1.4,12,2,0,Winter,17.1,10.770277777777778,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2024-12-12,16.9,0.0,58.8,11.2,3.7,12,3,0,Winter,15.5,10.765277777777778,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2024-12-13,15.1,0.0,50.7,27.7,16.3,12,4,0,Winter,13.2,10.761111111111111,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-14,15.7,0.0,48.6,22.3,3.2,12,5,1,Winter,15.4,10.757222222222222,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-15,16.9,0.0,48.9,13.0,1.3,12,6,1,Winter,17.5,10.75388888888889,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-16,17.6,0.0,51.1,14.8,0.0,12,0,0,Winter,20.0,10.750833333333333,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-17,19.9,0.0,49.6,13.0,2.1,12,1,0,Winter,15.899999999999999,10.748611111111112,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-18,19.1,0.0,55.9,13.0,1.3,12,2,0,Winter,17.0,10.746666666666666,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2024-12-19,19.8,0.0,50.8,11.2,1.3,12,3,0,Winter,16.4,10.745277777777778,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2024-12-20,20.2,0.0,52.6,13.0,2.5,12,4,0,Winter,14.5,10.744444444444444,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-21,18.6,0.0,60.3,18.4,7.4,12,5,1,Winter,13.0,10.744166666666667,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-22,17.9,0.0,56.2,14.0,17.3,12,6,1,Winter,12.399999999999999,10.744444444444444,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-23,19.1,0.0,67.3,16.6,48.0,12,0,0,Winter,10.600000000000001,10.745,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-24,19.4,0.0,73.6,9.4,45.2,12,1,0,Winter,9.399999999999999,10.74638888888889,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-25,19.0,0.2,81.5,22.3,51.5,12,2,0,Winter,8.3,10.748055555555556,0,1,1,0,1,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2024-12-26,21.5,0.0,71.6,14.8,52.7,12,3,0,Winter,11.8,10.750277777777777,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2024-12-27,22.2,0.1,74.0,22.3,42.9,12,4,0,Winter,8.0,10.753333333333334,0,1,1,0,1,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-28,20.4,1.0,87.5,11.2,56.0,12,5,1,Winter,7.0,10.756388888888889,0,1,1,0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-29,17.2,0.0,87.6,14.4,63.1,12,6,1,Winter,6.0,10.760277777777778,0,0,1,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-30,17.9,0.0,80.9,18.4,34.0,12,0,0,Winter,14.0,10.764444444444445,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-31,18.8,0.0,80.0,16.6,20.0,12,1,0,Winter,13.3,10.769444444444444,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2025-01-01,17.3,0.0,78.5,11.2,0.3,1,2,0,Winter,11.899999999999999,10.774722222222222,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2025-01-02,18.0,0.0,63.9,13.0,0.0,1,3,0,Winter,18.0,10.780555555555555,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2025-01-03,19.6,0.0,63.5,9.4,7.2,1,4,0,Winter,17.8,10.786666666666667,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2025-01-04,20.2,0.0,58.4,11.2,3.2,1,5,1,Winter,18.2,10.793611111111112,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2025-01-05,20.2,0.0,56.8,13.0,41.4,1,6,1,Winter,17.0,10.800833333333333,0,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2025-01-06,17.5,0.0,76.3,11.2,11.4,1,0,0,Winter,11.0,10.80861111111111,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2025-01-07,14.7,0.0,71.5,16.6,1.2,1,1,0,Winter,11.2,10.816944444444445,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2025-01-08,14.6,0.0,61.6,11.2,0.0,1,2,0,Winter,17.6,10.825555555555555,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2025-01-09,16.8,0.0,54.9,14.8,4.9,1,3,0,Winter,18.0,10.834444444444445,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2025-01-10,18.0,0.0,58.6,13.0,8.1,1,4,0,Winter,16.1,10.84388888888889,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
